"Territory Name",created_timestamp,address_id,group,alias,address,address_2,member_id,first_name,last_name,email,phone,city,state,country_id,zipcode,lat,lng,curbside_lat,curbside_lng,schedule,schedule_blacklist,in_route_count,last_visited_timestamp,last_routed_timestamp,time_window_start,time_window_end,time_window_start_2,time_window_end_2,service_time,timezone,color,address_icon,address_stop_type,address_cube,address_pieces,address_reference_no,address_revenue,address_weight,address_priority,address_customer_po,"pud rte",courier_id,"act dt",kmeans
,"2017-11-20 07:31:40",23909645,,,"Unknown address 3979",,403634,,,,,,,0,,40.640989,-73.922725,40.640989,-73.922725,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEC,hlacan,20170825,52
,"2017-11-20 07:59:33",23910157,,,"Unknown address 3657",,403634,,,,,,,,,40.641114,-73.922236,40.641114,-73.922236,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGG,mshabazz,20170817,1
,"2017-11-20 07:31:42",23909646,,,"Unknown address 3433",,403634,,,,,,,0,,40.641229,-73.922401,40.641229,-73.922401,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKFA,lgasp01,20170817,1
,"2017-11-20 07:59:33",23910158,,,"Unknown address 3572",,403634,,,,,,,,,40.641156,-73.922255,40.641156,-73.922255,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEE,thjones,20170823,1
,"2017-11-20 07:31:43",23909647,,,"Unknown address 3968",,403634,,,,,,,0,,40.640991,-73.923009,40.640991,-73.923009,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEK,rassdetr,20170807,21
,"2017-11-20 07:59:33",23910159,,,"Unknown address 4300",,403634,,,,,,,,,40.640837,-73.92208,40.640837,-73.92208,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGC,mblair,20170830,42
,"2017-11-20 07:31:44",23909648,,,"Unknown address 3830",,403634,,,,,,,0,,40.64105,-73.922801,40.64105,-73.922801,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEJ,lgasp01,20170814,52
,"2017-11-20 07:59:33",23910160,,,"Unknown address 4454",,403634,,,,,,,,,40.640708,-73.922753,40.640708,-73.922753,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEC,jcondon,20170816,42
,"2017-11-20 07:31:45",23909649,,,"Unknown address 957",,403634,,,,,,,0,,40.695075,-73.922664,40.695075,-73.922664,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEK,gregohil,20170802,32
,"2017-11-20 07:59:33",23910161,,,"Unknown address 3835",,403634,,,,,,,,,40.641046,-73.922922,40.641046,-73.922922,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEA,gregohil,20170810,21
,"2017-11-20 07:31:46",23909650,,,"Unknown address 3952",,403634,,,,,,,0,,40.640997,-73.922796,40.640997,-73.922796,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKFC,mosolima,20170821,52
,"2017-11-20 07:59:33",23910162,,,"Unknown address 3917",,403634,,,,,,,,,40.641007,-73.922669,40.641007,-73.922669,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKLB,pjacobs,20170808,52
,"2017-11-20 07:31:47",23909651,,,"Unknown address 3895",,403634,,,,,,,0,,40.641016,-73.922564,40.641016,-73.922564,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGB,vporti,20170830,1
,"2017-11-20 07:59:33",23910163,,,"Unknown address 3489",,403634,,,,,,,,,40.641198,-73.922757,40.641198,-73.922757,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKED,dwinslow,20170815,52
,"2017-11-20 07:31:49",23909652,,,"Unknown address 4145",,403634,,,,,,,0,,40.640916,-73.922661,40.640916,-73.922661,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGD,aramosj,20170830,1
,"2017-11-20 07:59:33",23910164,,,"Unknown address 3084",,403634,,,,,,,,,40.584023,-73.94966,40.584023,-73.94966,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGA,pgengo,20170804,44
,"2017-11-20 07:31:51",23909653,,,"Unknown address 4470",,403634,,,,,,,0,,40.640689,-73.922885,40.640689,-73.922885,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKHA,chnoe,20170807,42
,"2017-11-20 07:59:33",23910165,,,"Unknown address 3338",,403634,,,,,,,,,40.641298,-73.9225,40.641298,-73.9225,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKFA,fgalioto,20170825,52
,"2017-11-20 07:31:52",23909654,,,"Unknown address 169",,403634,,,,,,,0,,40.640395,-73.923094,40.640395,-73.923094,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKED,dwinslow,20170807,34
,"2017-11-20 07:59:33",23910166,,,"Unknown address 664",,403634,,,,,,,,,40.60273,-73.990361,40.60273,-73.990361,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKFA,hlacan,20170815,68
,"2017-11-20 07:31:57",23909655,,,"Unknown address 2680",,403634,,,,,,,0,,40.667076,-73.948291,40.667076,-73.948291,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKHB,rimohamm,20170822,19
,"2017-11-20 07:59:33",23910167,,,"Unknown address 4354",,403634,,,,,,,,,40.640802,-73.922556,40.640802,-73.922556,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKFB,lgasp01,20170829,42
,"2017-11-20 07:32:01",23909656,,,"Unknown address 3846",,403634,,,,,,,0,,40.64104,-73.92255,40.64104,-73.92255,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGD,aramosj,20170822,1
,"2017-11-20 07:59:33",23910168,,,"Unknown address 3858",,403634,,,,,,,,,40.641034,-73.922851,40.641034,-73.922851,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKFD,sromans,20170822,52
,"2017-11-20 07:32:03",23909657,,,"Unknown address 3504",,403634,,,,,,,0,,40.64119,-73.922677,40.64119,-73.922677,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKFA,fgalioto,20170803,52
,"2017-11-20 07:59:33",23910169,,,"Unknown address 4046",,403634,,,,,,,,,40.640965,-73.922575,40.640965,-73.922575,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEK,rassdetr,20170824,1
,"2017-11-20 07:32:04",23909658,,,"Unknown address 4357",,403634,,,,,,,0,,40.640801,-73.922927,40.640801,-73.922927,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKLA,tcallana,20170814,52
,"2017-11-20 07:59:33",23910170,,,"Unknown address 3878",,403634,,,,,,,,,40.641027,-73.92276,40.641027,-73.92276,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKFE,mimorcig,20170831,52
,"2017-11-20 07:32:05",23909659,,,"Unknown address 3295",,403634,,,,,,,0,,40.64133,-73.922723,40.64133,-73.922723,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGA,pgengo,20170821,21
,"2017-11-20 07:59:33",23910171,,,"Unknown address 2984",,403634,,,,,,,,,40.585154,-73.926844,40.585154,-73.926844,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGC,mblair,20170828,25
,"2017-11-20 07:32:07",23909660,,,"Unknown address 2749",,403634,,,,,,,0,,40.642508,-73.925335,40.642508,-73.925335,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKLC,dasricha,20170809,39
,"2017-11-20 07:59:33",23910172,,,"Unknown address 204",,403634,,,,,,,,,40.64033,-73.922818,40.64033,-73.922818,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKFE,mimorcig,20170821,34
,"2017-11-20 07:32:08",23909661,,,"Unknown address 3171",,403634,,,,,,,0,,40.641502,-73.922529,40.641502,-73.922529,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKLC,dasricha,20170811,52
,"2017-11-20 07:59:33",23910173,,,"Unknown address 3641",,403634,,,,,,,,,40.641121,-73.922691,40.641121,-73.922691,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGD,aramosj,20170817,52
,"2017-11-20 07:32:12",23909662,,,"Unknown address 3619",,403634,,,,,,,0,,40.641134,-73.922827,40.641134,-73.922827,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGD,aramosj,20170809,21
,"2017-11-20 07:59:33",23910174,,,"Unknown address 3701",,403634,,,,,,,,,40.641095,-73.922323,40.641095,-73.922323,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEJ,lgasp01,20170803,1
,"2017-11-20 07:32:13",23909663,,,"Unknown address 3535",,403634,,,,,,,0,,40.641175,-73.922335,40.641175,-73.922335,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGG,mshabazz,20170830,1
,"2017-11-20 07:59:33",23910175,,,"Unknown address 3899",,403634,,,,,,,,,40.641014,-73.922728,40.641014,-73.922728,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEA,clarewhi,20170814,52
,"2017-11-20 07:32:15",23909664,,,"Unknown address 3684",,403634,,,,,,,0,,40.641102,-73.922246,40.641102,-73.922246,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKMB,dwinslow,20170802,1
,"2017-11-20 07:59:33",23910176,,,"Unknown address 3378",,403634,,,,,,,,,40.641265,-73.922456,40.641265,-73.922456,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEE,thjones,20170828,52
,"2017-11-20 07:32:16",23909665,,,"Unknown address 3122",,403634,,,,,,,0,,40.641561,-73.922353,40.641561,-73.922353,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKHA,chnoe,20170824,52
,"2017-11-20 07:59:33",23910177,,,"Unknown address 4055",,403634,,,,,,,,,40.640961,-73.922579,40.640961,-73.922579,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEK,rassdetr,20170818,1
,"2017-11-20 07:32:17",23909666,,,"Unknown address 4496",,403634,,,,,,,0,,40.640659,-73.923095,40.640659,-73.923095,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKFE,mimorcig,20170814,52
,"2017-11-20 07:59:33",23910178,,,"Unknown address 4283",,403634,,,,,,,,,40.640848,-73.922852,40.640848,-73.922852,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEI,coadolph,20170816,52
,"2017-11-20 07:32:18",23909667,,,"Unknown address 3702",,403634,,,,,,,0,,40.641095,-73.92233,40.641095,-73.92233,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGE,tracbutl,20170822,1
,"2017-11-20 07:59:33",23910179,,,"Unknown address 3345",,403634,,,,,,,,,40.641292,-73.922547,40.641292,-73.922547,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKLB,pjacobs,20170822,52
,"2017-11-20 07:32:19",23909668,,,"Unknown address 19",,403634,,,,,,,0,,40.640637,-73.92352,40.640637,-73.92352,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGP,lgasp01,20170807,39
,"2017-11-20 07:59:33",23910180,,,"Unknown address 4086",,403634,,,,,,,,,40.640942,-73.922718,40.640942,-73.922718,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKLD,lgasp01,20170821,1
,"2017-11-20 07:32:21",23909669,,,"Unknown address 61",,403634,,,,,,,0,,40.640588,-73.922971,40.640588,-73.922971,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKFC,mosolima,20170817,42
,"2017-11-20 07:59:33",23910181,,,"Unknown address 3556",,403634,,,,,,,,,40.641162,-73.922732,40.641162,-73.922732,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGE,tracbutl,20170828,52
,"2017-11-20 07:32:24",23909670,,,"Unknown address 3552",,403634,,,,,,,0,,40.641165,-73.921627,40.641165,-73.921627,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEB,lgasp01,20170822,42
,"2017-11-20 07:59:33",23910182,,,"Unknown address 3877",,403634,,,,,,,,,40.641027,-73.922882,40.641027,-73.922882,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEC,jcondon,20170808,52
,"2017-11-20 07:32:25",23909671,,,"Unknown address 2836",,403634,,,,,,,0,,40.642265,-73.923254,40.642265,-73.923254,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEE,thjones,20170814,65
,"2017-11-20 07:59:33",23910183,,,"Unknown address 3749",,403634,,,,,,,,,40.641079,-73.922468,40.641079,-73.922468,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGH,racasian,20170814,1
,"2017-11-20 07:32:26",23909672,,,"Unknown address 3529",,403634,,,,,,,0,,40.641178,-73.922786,40.641178,-73.922786,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEB,pcallana,20170803,52
,"2017-11-20 07:59:33",23910184,,,"Unknown address 4102",,403634,,,,,,,,,40.640936,-73.923348,40.640936,-73.923348,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGE,tracbutl,20170828,65
,"2017-11-20 07:32:27",23909673,,,"Unknown address 4189",,403634,,,,,,,0,,40.640897,-73.922669,40.640897,-73.922669,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEA,clarewhi,20170824,1
,"2017-11-20 07:59:33",23910185,,,"Unknown address 5",,403634,,,,,,,,,40.640651,-73.923201,40.640651,-73.923201,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGB,vporti,20170828,21
,"2017-11-20 07:32:31",23909674,,,"Unknown address 3399",,403634,,,,,,,0,,40.641251,-73.922612,40.641251,-73.922612,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKHA,chnoe,20170821,52
,"2017-11-20 07:59:33",23910186,,,"Unknown address 3879",,403634,,,,,,,,,40.641026,-73.921988,40.641026,-73.921988,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGA,pgengo,20170808,42
,"2017-11-20 07:32:33",23909675,,,"Unknown address 3248",,403634,,,,,,,0,,40.641378,-73.922437,40.641378,-73.922437,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEE,thjones,20170831,52
,"2017-11-20 07:59:33",23910187,,,"Unknown address 3766",,403634,,,,,,,,,40.641076,-73.922917,40.641076,-73.922917,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKFB,lgasp01,20170831,21
,"2017-11-20 07:32:34",23909676,,,"Unknown address 4023",,403634,,,,,,,0,,40.640975,-73.92258,40.640975,-73.92258,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKFE,mimorcig,20170815,1
,"2017-11-20 07:59:33",23910188,,,"Unknown address 3160",,403634,,,,,,,,,40.641514,-73.922748,40.641514,-73.922748,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEA,clarewhi,20170804,21
,"2017-11-20 07:32:36",23909677,,,"Unknown address 3946",,403634,,,,,,,0,,40.640999,-73.922448,40.640999,-73.922448,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGF,pjohn,20170817,1
,"2017-11-20 07:59:33",23910189,,,"Unknown address 4037",,403634,,,,,,,,,40.64097,-73.922512,40.64097,-73.922512,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKEK,rassdetr,20170825,1
,"2017-11-20 07:32:37",23909678,,,"Unknown address 3074",,403634,,,,,,,0,,40.641673,-73.922652,40.641673,-73.922652,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKEG,wyuen,20170824,21
,"2017-11-20 07:59:33",23910190,,,"Unknown address 3381",,403634,,,,,,,,,40.641263,-73.922531,40.641263,-73.922531,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKFB,lgasp01,20170810,52
,"2017-11-20 07:32:38",23909679,,,"Unknown address 3651",,403634,,,,,,,0,,40.641116,-73.922643,40.641116,-73.922643,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKFE,mimorcig,20170825,52
,"2017-11-20 07:59:33",23910191,,,"Unknown address 3110",,403634,,,,,,,,,40.583695,-73.958496,40.583695,-73.958496,[],,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,0,0,,0,0,,,BKGA,hlacan,20170817,44
,"2017-11-20 07:32:39",23909680,,,"Unknown address 3622",,403634,,,,,,,0,,40.641131,-73.922729,40.641131,-73.922729,"[{""daily"":{""every"":1},""enabled"":true,""mode"":""daily""}]",,0,,,09:00:00,18:00:00,,,,,,,DELIVERY,,,,,,,,BKGI,lgasp01,20170811,52
